run,tag,step,value,wall_time,event_file
mamba2-hybrid-v2,evaluation/comet,88,0.8464959859848022,1778650727.005372,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,89,0.8464580178260803,1778651574.2524066,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,90,0.845625638961792,1778652419.034449,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,91,0.8463009595870972,1778653264.380671,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,92,0.8439784049987793,1778654109.3742294,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,93,0.845115065574646,1778654951.8191648,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,94,0.8455411195755005,1778655795.2130291,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,95,0.846050500869751,1778656638.4049096,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,96,0.8463034629821777,1778657479.426145,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,97,0.8432941436767578,1778658329.768925,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,98,0.844058632850647,1778659173.575257,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,99,0.844237208366394,1778660015.960605,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,100,0.844565212726593,1778660862.8001692,events.out.tfevents.1778575311.dae0047728d7.33889.1
mamba2-hybrid-v2,evaluation/comet,101,0.8458561897277832,1778661702.189027,events.out.tfevents.1778575311.dae0047728d7.33889.1
transformer-bilingual-v1,evaluation/comet,1,0.6041916608810425,1779149985.2613997,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,2,0.6820974946022034,1779151657.2788274,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,3,0.7326870560646057,1779153318.3296375,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,4,0.7638919949531555,1779154980.2106347,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,5,0.774249255657196,1779156636.716629,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,6,0.7860939502716064,1779158308.1032875,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,7,0.7952980995178223,1779159972.178535,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,8,0.8021288514137268,1779161642.9015706,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,9,0.799772322177887,1779163302.0284603,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,10,0.8071218132972717,1779164978.8987684,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,11,0.8105522990226746,1779166628.807632,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,12,0.8141112923622131,1779168281.7618856,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,13,0.8135699033737183,1779169933.3879366,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,14,0.8185803294181824,1779171575.1754165,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,15,0.8167858719825745,1779173222.0514576,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,16,0.8208591938018799,1779174862.8703938,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,17,0.8226653337478638,1779176503.7600665,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,18,0.825286328792572,1779178145.9553971,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,19,0.8250467777252197,1779179783.1469398,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,20,0.8290031552314758,1779181420.128776,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,21,0.8272477984428406,1779183057.134928,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,22,0.8289231657981873,1779184707.3934708,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,23,0.8285538554191589,1779186349.6092076,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,24,0.8304914832115173,1779187992.0943115,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,25,0.8307178616523743,1779189632.3247488,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,26,0.8338901996612549,1779191273.5024052,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,27,0.8352658152580261,1779192924.7415698,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,28,0.8326490521430969,1779194572.1766052,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,29,0.8331863880157471,1779196220.256414,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,30,0.8353245258331299,1779197871.388254,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,31,0.836294949054718,1779199512.1509886,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,32,0.8335579037666321,1779201155.9748573,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,33,0.8361184597015381,1779202793.3158863,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,34,0.8357727527618408,1779204452.8414607,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,35,0.8368677496910095,1779206105.352567,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,36,0.8355196714401245,1779207757.8901055,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,37,0.838586688041687,1779209412.5691142,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,38,0.8373284339904785,1779211068.0917976,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,39,0.8395025134086609,1779212732.3480246,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,40,0.8409354090690613,1779214397.602136,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,41,0.8407081961631775,1779216063.0463169,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,42,0.8392190933227539,1779217724.4312408,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,43,0.8389279842376709,1779219369.9555893,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,44,0.8389943242073059,1779221014.9605687,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,45,0.8401879668235779,1779222664.425787,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,46,0.8417375087738037,1779224311.2953148,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,47,0.8401724100112915,1779225949.2628596,events.out.tfevents.1779148277.de80adec9a4a.38623.1
transformer-bilingual-v1,evaluation/comet,48,0.8425804972648621,1779227593.7183425,events.out.tfevents.1779148277.de80adec9a4a.38623.1
