model,run,tag,step,value
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,6200,3.545255422592163
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,6300,3.4826536178588867
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,6400,3.5763916969299316
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,6500,3.5146384239196777
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,6600,3.462176561355591
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,6700,3.4142301082611084
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,6800,3.478989839553833
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,6900,3.3266210556030273
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,7000,3.3537888526916504
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,7100,3.4210352897644043
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,7200,3.425199508666992
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,7300,3.362362861633301
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,7400,3.317509174346924
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,7500,3.3111257553100586
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,7600,3.283222198486328
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,7700,3.306633710861206
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,7800,3.3334314823150635
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,7900,3.2698793411254883
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,8000,3.326570987701416
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,8100,3.221653461456299
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,8200,3.4323203563690186
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,8300,3.3825483322143555
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,8400,3.3711466789245605
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,8500,3.3345787525177
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,8600,3.35872745513916
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,8700,3.286569595336914
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,8800,3.540024757385254
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,8900,3.510204792022705
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,9000,3.327188014984131
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,9100,3.2713534832000732
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,9200,3.4291653633117676
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,9300,3.3892712593078613
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,9400,3.2617993354797363
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,9500,3.426795482635498
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,9600,3.285883903503418
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,9700,3.2683777809143066
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,9800,3.3376989364624023
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,9900,3.1666646003723145
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,10000,3.1140928268432617
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,10100,3.2157607078552246
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,10200,3.2675538063049316
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,10300,3.313915252685547
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,10400,3.3140318393707275
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,10500,3.4774200916290283
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,10600,3.406090259552002
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,10700,3.2895660400390625
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,10800,3.261787176132202
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,10900,3.1088829040527344
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,11000,3.217944622039795
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,11100,3.225527763366699
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,11200,3.2262120246887207
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,11300,3.183506965637207
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,11400,3.1780872344970703
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,11500,3.1989498138427734
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,11600,3.247910499572754
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,11700,3.061227321624756
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,11800,3.4003777503967285
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,11900,3.103076696395874
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,12000,3.2571487426757812
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,12100,3.182990312576294
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,12200,3.028390884399414
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,12300,3.217580795288086
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,12400,3.0236005783081055
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,12500,3.146206855773926
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,12600,3.093005657196045
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,12700,3.048757553100586
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,12800,3.1580896377563477
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,12900,3.1226325035095215
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,13000,3.1303911209106445
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,13100,3.201632499694824
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,13200,3.172058343887329
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,13300,3.1905741691589355
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,13400,3.157951831817627
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,13500,3.01467227935791
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,13600,3.1120104789733887
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,13700,3.148271083831787
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,13800,3.165017604827881
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,13900,3.250276803970337
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,14000,3.048938274383545
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,14100,3.0012998580932617
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,14200,3.100094795227051
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,14300,3.159486770629883
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,14400,2.9453625679016113
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,14500,3.040445327758789
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,14600,3.0835378170013428
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,14700,3.026775360107422
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,14800,3.0431292057037354
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,14900,3.058896064758301
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,15000,2.991307258605957
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,15100,2.940861940383911
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,15200,3.053530216217041
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,15300,2.96368145942688
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,15400,3.375739812850952
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,15500,2.99708890914917
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,15600,2.992233991622925
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,15700,2.9771876335144043
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,15800,2.9641830921173096
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,15900,3.153334617614746
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,16000,2.9351048469543457
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,16100,3.0272367000579834
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,16200,3.106703758239746
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,16300,2.809943675994873
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,16400,3.0422005653381348
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,16500,3.078523635864258
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,16600,3.078411817550659
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,16700,2.920673131942749
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,16800,2.9522461891174316
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,16900,2.897977828979492
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,17000,2.8934884071350098
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,17100,2.91640567779541
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,17200,2.7796125411987305
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,17300,2.8551549911499023
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,17400,2.8675191402435303
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,17500,2.927219867706299
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,17600,2.9890060424804688
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,17700,2.8672919273376465
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,17800,2.958892822265625
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,17900,2.975666046142578
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,18000,3.0227112770080566
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,18100,2.83077335357666
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,18200,2.9152002334594727
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,18300,2.8827223777770996
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,18400,3.0015645027160645
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,18500,2.830280303955078
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,18600,2.9001669883728027
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,18700,2.759890556335449
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,18800,2.8957810401916504
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,18900,2.9816665649414062
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,19000,2.777717113494873
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,19100,2.972808361053467
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,19200,2.9678516387939453
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,19300,2.838024139404297
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,19400,2.8956286907196045
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,19500,2.7452445030212402
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,19600,2.716212749481201
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,19700,2.8544602394104004
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,19800,2.8290963172912598
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,19900,2.915447473526001
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,20000,2.8339638710021973
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,20100,2.716785430908203
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,20200,2.7257213592529297
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,20300,2.6731770038604736
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,20400,2.807464599609375
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,20500,2.927506923675537
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,20600,2.8419156074523926
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,20700,2.7695226669311523
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,20800,3.010572910308838
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,20900,2.7753119468688965
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,21000,2.837197780609131
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,21100,2.7861695289611816
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,21200,2.7381906509399414
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,21300,2.708562135696411
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,21400,2.8813648223876953
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,21500,2.7902636528015137
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,21600,2.8733017444610596
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,21700,2.665945529937744
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,21800,2.77830171585083
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,21900,2.863461494445801
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,22000,2.908409833908081
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,22100,2.6974844932556152
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,22200,2.6407551765441895
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,22300,2.7485239505767822
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,22400,2.8118386268615723
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,22500,2.7228941917419434
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,22600,2.777080535888672
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,22700,3.087362766265869
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,22800,2.6308748722076416
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,22900,2.88968563079834
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,23000,2.875856399536133
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,23100,2.8272275924682617
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,23200,2.84656023979187
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,23300,2.839442014694214
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,23400,2.8275952339172363
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,23500,2.9100441932678223
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,23600,2.791947364807129
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,23700,2.8989062309265137
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,23800,2.9423232078552246
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,23900,2.7277655601501465
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,24000,2.707237720489502
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,24100,2.8151662349700928
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,24200,2.767212390899658
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,24300,2.6072633266448975
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,24400,2.663033962249756
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,24500,2.8926544189453125
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,24600,2.6255948543548584
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,24700,2.670639991760254
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,24800,2.693514823913574
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,24900,2.8040599822998047
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,25000,2.7551517486572266
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,25100,2.632289171218872
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,25200,3.0286853313446045
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,25300,2.7238547801971436
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,25400,2.8238561153411865
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,25500,2.789182186126709
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,25600,2.795328378677368
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,25700,2.780233383178711
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,25800,2.755098819732666
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,25900,2.7791762351989746
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,26000,2.673478603363037
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,26100,2.7290117740631104
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,26200,2.643129825592041
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,26300,2.7734432220458984
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,26400,2.6249923706054688
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,26500,2.7703042030334473
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,26600,2.770603656768799
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,26700,2.7340965270996094
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,26800,2.6933979988098145
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,26900,2.7636799812316895
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,27000,2.8186497688293457
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,27100,2.7359113693237305
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,27200,2.747985363006592
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,27300,2.647348642349243
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,27400,2.712796926498413
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,27500,2.6807703971862793
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,27600,2.6740474700927734
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,27700,2.6680150032043457
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,27800,2.608203411102295
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,27900,2.6717026233673096
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,28000,2.7352209091186523
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,28100,2.7793455123901367
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,28200,2.7298667430877686
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,28300,2.6890344619750977
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,28400,2.785970449447632
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,28500,2.75423002243042
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,28600,2.8755550384521484
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,28700,2.6871395111083984
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,28800,2.7872350215911865
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,28900,2.8036327362060547
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,29000,2.642521858215332
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,29100,2.6903257369995117
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,29200,2.7886345386505127
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,29300,2.663278341293335
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,29400,2.680468797683716
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,29500,2.728965997695923
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,29600,2.7596499919891357
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,29700,2.6572792530059814
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,29800,2.7492852210998535
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,29900,2.667344093322754
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,30000,2.70328950881958
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,30100,2.8003673553466797
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,30200,2.658872127532959
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,30300,2.7242472171783447
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,30400,2.757619857788086
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,30500,2.694965362548828
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,30600,2.6879868507385254
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,30700,2.837726593017578
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,30800,2.736630439758301
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,30900,2.687403440475464
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,31000,2.6573688983917236
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,31100,2.710984706878662
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,31200,2.5507359504699707
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,31300,2.5715160369873047
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,31400,2.9013192653656006
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,31500,2.7155351638793945
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,31600,2.686201572418213
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,31700,2.661738872528076
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,31800,2.564180612564087
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,31900,2.900449514389038
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,32000,2.6544246673583984
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,32100,2.677487850189209
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,32200,2.836111068725586
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,32300,2.7062249183654785
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,32400,2.67332124710083
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,32500,2.592700958251953
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,32600,2.72475528717041
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,32700,2.652200698852539
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,32800,2.736063003540039
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,32900,2.682457447052002
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,33000,3.021880626678467
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,33100,2.788741111755371
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,33200,2.7273473739624023
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,33300,2.709195375442505
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,33400,2.729905605316162
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,33500,2.5108370780944824
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,33600,2.691871166229248
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,33700,2.7492151260375977
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,33800,2.5562338829040527
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,33900,2.653505325317383
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,34000,2.9395651817321777
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,34100,2.773282051086426
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,34200,2.541289806365967
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,34300,2.773052453994751
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,34400,2.6471667289733887
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,34500,2.6996779441833496
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,34600,2.654240846633911
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,34700,2.689271926879883
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,34800,2.684522867202759
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,34900,2.6930572986602783
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,35000,3.0534167289733887
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,35100,2.6661839485168457
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,35200,2.5442380905151367
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,35300,2.605189800262451
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,35400,2.725966453552246
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,35500,2.6096558570861816
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,35600,2.5754706859588623
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,35700,2.651921510696411
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,35800,2.6358895301818848
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,35900,2.7617387771606445
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,36000,2.597054958343506
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,36100,2.6389589309692383
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,36200,2.6878066062927246
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,36300,2.78790283203125
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,36400,2.701066255569458
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,36500,2.603749990463257
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,36600,2.6637566089630127
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,36700,2.651797294616699
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,36800,2.5773348808288574
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,36900,2.6947131156921387
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,37000,2.6303367614746094
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,37100,2.5778653621673584
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,37200,2.5474789142608643
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,37300,2.635321617126465
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,37400,2.6215567588806152
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,37500,2.715109348297119
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,37600,2.8110592365264893
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,37700,2.6019420623779297
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,37800,2.730776071548462
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,37900,2.6107490062713623
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,38000,2.629007339477539
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,38100,2.58659029006958
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,38200,2.684657096862793
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,38300,2.6425626277923584
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,38400,2.672640323638916
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,38500,2.538821220397949
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,38600,2.678317070007324
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,38700,2.7155117988586426
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,38800,2.6654212474823
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,38900,2.5806150436401367
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,39000,2.493096113204956
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,39100,2.6629576683044434
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,39200,2.4445767402648926
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,39300,2.4875125885009766
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,39400,2.609966278076172
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,39500,2.4504380226135254
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,39600,2.478139877319336
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,39700,2.590759754180908
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,39800,2.587465524673462
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,39900,2.5627903938293457
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,40000,2.498263359069824
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,40100,2.5390586853027344
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,40200,2.5530316829681396
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,40300,2.5585546493530273
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,40400,2.55977725982666
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,40500,2.5170397758483887
Mamba encoder-decoder,mamba-hybrid-v3,train/loss,40600,2.4844090938568115
