run,tag,step,value,wall_time,event_file
mamba-decoder-v2,evaluation/loss,10,3.7392022609710693,1777341734.522202,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,11,3.6958179473876953,1777342039.8548682,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,12,3.654892921447754,1777342343.1764007,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,13,3.616157054901123,1777342648.675484,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,14,3.5879249572753906,1777342954.1612165,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,15,3.55159330368042,1777343254.820252,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,16,3.531578540802002,1777343558.68825,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,17,3.5083043575286865,1777343863.2151353,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,18,3.5004029273986816,1777344166.6015346,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,19,3.469235420227051,1777344472.728022,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,20,3.44407320022583,1777344777.1983974,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,21,3.4210991859436035,1777345080.2423108,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,22,3.41190505027771,1777345382.8366287,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,23,3.3910508155822754,1777345683.0693462,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,24,3.3794753551483154,1777345983.002508,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,25,3.3754920959472656,1777346284.52878,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,26,3.3628289699554443,1777346584.9018176,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,27,3.351588249206543,1777346881.2504091,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,28,3.3342373371124268,1777347178.8427343,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,29,3.3291563987731934,1777347474.8698797,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,30,3.3173160552978516,1777347772.4292727,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,31,3.3082308769226074,1777348071.019802,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,32,3.3094687461853027,1777348367.4531615,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,33,3.3033595085144043,1777348664.6674142,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,34,3.2989249229431152,1777348961.2082448,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,35,3.294309139251709,1777349257.5960686,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,36,3.2885549068450928,1777349556.309249,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,37,3.2886390686035156,1777349853.1367571,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,38,3.287236213684082,1777350148.501259,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,39,3.288228988647461,1777350450.0758674,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v2,evaluation/loss,40,3.2857816219329834,1777350746.878787,events.out.tfevents.1777338621.432cbf08976a.27190.1
mamba-decoder-v3,evaluation/loss,1,5.2390241622924805,1777341493.2273772,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,2,4.560698509216309,1777342449.6988158,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,3,4.089511394500732,1777343420.2602406,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,4,3.856797456741333,1777344396.983556,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,5,3.66609263420105,1777345310.8331654,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,6,3.5135068893432617,1777346301.184531,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,7,3.4292426109313965,1777347286.627531,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,8,3.3431506156921387,1777348267.0855165,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,9,3.2992565631866455,1777349248.6735795,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,10,3.2445733547210693,1777350226.092604,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,11,3.2079992294311523,1777351212.432418,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,12,3.164712429046631,1777352198.125419,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,13,3.133629083633423,1777353162.944801,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,14,3.0998730659484863,1777354126.5001209,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,15,3.078503370285034,1777355110.7642426,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,16,3.0597968101501465,1777356088.3825972,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,17,3.036606788635254,1777357059.4702404,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,18,3.0187361240386963,1777358014.2889569,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,19,3.0004584789276123,1777358954.5975277,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,20,2.983802318572998,1777359889.6481826,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,21,2.960301160812378,1777360868.3150957,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,22,2.9492878913879395,1777361832.8251183,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,23,2.926502227783203,1777362798.82086,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,24,2.9215314388275146,1777363781.0091233,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,25,2.9095396995544434,1777364729.8560395,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,26,2.8977103233337402,1777365704.2188065,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,27,2.8905606269836426,1777366663.0669265,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,28,2.875873327255249,1777367621.3387744,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,29,2.867307186126709,1777368587.2886796,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,30,2.855534076690674,1777369547.0063312,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,31,2.8468971252441406,1777370469.0705554,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,32,2.8472633361816406,1777371394.9438252,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,33,2.8416953086853027,1777372324.4629529,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,34,2.833747386932373,1777373247.321668,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,35,2.8309926986694336,1777374199.1367843,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,36,2.828345537185669,1777375154.7779062,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,37,2.825726270675659,1777376100.6818361,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,38,2.8239989280700684,1777377047.9913077,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,39,2.823897123336792,1777378000.4894938,events.out.tfevents.1777340498.432cbf08976a.27505.1
mamba-decoder-v3,evaluation/loss,40,2.8230860233306885,1777378971.7820377,events.out.tfevents.1777340498.432cbf08976a.27505.1
